axis,start_idx,end_idx,start_time,end_time,duration_sec,type,magnitude_kWh
Axis #1,20173,20198,2022-10-17 23:50:16,2022-10-17 23:51:03,47,Error,11.025204369096407
Axis #1,30426,30459,2022-10-18 05:34:21,2022-10-18 05:35:28,67,Alert,5.433346530463078
Axis #1,19169,19200,2022-10-17 23:16:25,2022-10-17 23:17:28,63,Alert,5.447395048522002
Axis #1,24347,24362,2022-10-18 02:10:29,2022-10-18 02:10:58,29,Alert,6.383758406810077
Axis #1,8704,8725,2022-10-17 17:23:58,2022-10-17 17:24:41,43,Alert,5.901254532682252
Axis #1,9654,9671,2022-10-17 17:55:50,2022-10-17 17:56:23,33,Alert,4.71213456536482
Axis #1,18931,18956,2022-10-17 23:08:25,2022-10-17 23:09:12,47,Alert,6.432581817709392
Axis #1,26767,26792,2022-10-18 03:31:50,2022-10-18 03:32:41,51,Alert,5.57244931679544
Axis #1,11295,11331,2022-10-17 18:51:04,2022-10-17 18:52:16,72,Error,9.151507054190338
Axis #1,29160,29186,2022-10-18 04:52:07,2022-10-18 04:52:59,52,Alert,5.401746866792783
Axis #1,8577,8608,2022-10-17 17:19:45,2022-10-17 17:20:48,63,Alert,4.748513675177086
Axis #1,19938,19958,2022-10-17 23:42:19,2022-10-17 23:43:01,42,Alert,4.857718073370991
Axis #1,29145,29182,2022-10-18 04:51:35,2022-10-18 04:52:48,73,Alert,5.394709164202976
Axis #1,25234,25257,2022-10-18 02:40:19,2022-10-18 02:41:07,48,Alert,4.892956400291533
Axis #1,35267,35309,2022-10-18 08:16:53,2022-10-18 08:18:17,84,Alert,4.363598410709629
Axis #1,7511,7542,2022-10-17 16:43:37,2022-10-17 16:44:40,63,Alert,4.345285104256792
Axis #1,21628,21663,2022-10-18 00:38:58,2022-10-18 00:40:09,71,Error,11.068627412470546
Axis #1,8210,8228,2022-10-17 17:07:32,2022-10-17 17:08:06,34,Alert,5.492944790892253
Axis #1,27171,27200,2022-10-18 03:45:25,2022-10-18 03:46:23,58,Alert,5.551134507495177
Axis #1,14585,14609,2022-10-17 20:42:21,2022-10-17 20:43:10,49,Alert,6.188761197605095
Axis #1,1916,1942,2022-10-17 13:34:52,2022-10-17 13:35:44,52,Alert,4.945232292446981
Axis #1,38892,38932,2022-10-18 10:18:46,2022-10-18 10:20:06,80,Alert,4.715986939489994
Axis #1,33621,33641,2022-10-18 07:21:27,2022-10-18 07:22:09,42,Alert,5.156675790263507
Axis #1,13368,13386,2022-10-17 20:00:51,2022-10-17 20:01:25,34,Alert,5.2898299422030295
Axis #1,21766,21803,2022-10-18 00:43:37,2022-10-18 00:44:50,73,Alert,5.148614951657463
Axis #1,9106,9130,2022-10-17 17:37:28,2022-10-17 17:38:13,45,Error,12.380269872028988
Axis #1,22310,22332,2022-10-18 01:01:55,2022-10-18 01:02:40,45,Error,12.587605938595413
Axis #1,6360,6391,2022-10-17 16:05:12,2022-10-17 16:06:15,63,Alert,4.7530142556791395
Axis #1,23433,23477,2022-10-18 01:39:42,2022-10-18 01:41:10,88,Alert,5.91078607062881
Axis #1,1978,1992,2022-10-17 13:36:56,2022-10-17 13:37:27,31,Alert,6.413400805185885
Axis #1,13999,14042,2022-10-17 20:22:38,2022-10-17 20:24:03,85,Alert,5.368296504685019
Axis #1,25649,25687,2022-10-18 02:54:17,2022-10-18 02:55:37,80,Error,11.05740396520649
Axis #1,12794,12810,2022-10-17 19:41:33,2022-10-17 19:42:04,31,Alert,5.718429161321787
Axis #1,16675,16691,2022-10-17 21:52:35,2022-10-17 21:53:10,35,Error,11.178890952850901
Axis #1,25141,25158,2022-10-18 02:37:11,2022-10-18 02:37:46,35,Alert,5.4981843248133275
Axis #1,15376,15417,2022-10-17 21:09:00,2022-10-17 21:10:22,82,Alert,5.8006063900821525
Axis #1,9468,9494,2022-10-17 17:49:34,2022-10-17 17:50:27,53,Alert,6.268464645539956
Axis #1,27064,27097,2022-10-18 03:41:47,2022-10-18 03:42:57,70,Error,10.236709428102778
Axis #1,22830,22854,2022-10-18 01:19:23,2022-10-18 01:20:13,50,Alert,6.258429678911772
Axis #1,34787,34810,2022-10-18 08:00:46,2022-10-18 08:01:34,48,Alert,6.418301518351899
Axis #1,14758,14779,2022-10-17 20:48:12,2022-10-17 20:48:52,40,Alert,6.471638695328198
Axis #1,16135,16178,2022-10-17 21:34:35,2022-10-17 21:36:01,86,Alert,6.460986929469362
Axis #1,24951,24971,2022-10-18 02:30:50,2022-10-18 02:31:28,38,Alert,6.028256766578783
Axis #1,31224,31264,2022-10-18 06:01:07,2022-10-18 06:02:26,79,Error,11.45438147569621
Axis #1,9951,9983,2022-10-17 18:05:49,2022-10-17 18:06:54,65,Alert,4.496539535972125
Axis #1,38152,38175,2022-10-18 09:53:51,2022-10-18 09:54:39,48,Error,11.214231515741663
Axis #1,35662,35706,2022-10-18 08:30:09,2022-10-18 08:31:40,91,Error,10.203236404559556
Axis #1,32075,32119,2022-10-18 06:29:34,2022-10-18 06:31:03,89,Alert,6.451329020754786
Axis #1,12528,12566,2022-10-17 19:32:33,2022-10-17 19:33:53,80,Alert,4.718365534890194
Axis #1,22016,22042,2022-10-18 00:52:01,2022-10-18 00:52:55,54,Error,11.04514541370121
Axis #1,1545,1581,2022-10-17 13:22:32,2022-10-17 13:23:43,71,Alert,5.444745122232465
Axis #1,35290,35305,2022-10-18 08:17:41,2022-10-18 08:18:09,28,Alert,5.938024441412053
Axis #1,33165,33198,2022-10-18 07:06:09,2022-10-18 07:07:15,66,Alert,5.2516188918508355
Axis #1,151,168,2022-10-17 12:23:25,2022-10-17 12:24:01,36,Alert,6.180241751496374
Axis #1,31204,31247,2022-10-18 06:00:25,2022-10-18 06:01:54,89,Alert,5.865499608774381
Axis #1,28235,28279,2022-10-18 04:21:04,2022-10-18 04:22:31,87,Alert,4.548758935582942
Axis #1,36704,36744,2022-10-18 09:05:08,2022-10-18 09:06:28,80,Alert,4.709919777715534
Axis #1,26724,26739,2022-10-18 03:30:25,2022-10-18 03:30:53,28,Error,9.130293439611558
Axis #1,16845,16878,2022-10-17 21:58:21,2022-10-17 21:59:27,66,Error,11.188321631906112
Axis #1,31099,31143,2022-10-18 05:56:54,2022-10-18 05:58:22,88,Alert,4.901652611204602
Axis #1,38175,38208,2022-10-18 09:54:39,2022-10-18 09:55:45,66,Alert,6.2573129367855564
Axis #1,2519,2550,2022-10-17 13:55:07,2022-10-17 13:56:10,63,Alert,4.354016398709606
Axis #1,35777,35797,2022-10-18 08:34:03,2022-10-18 08:34:41,38,Alert,5.48595507248395
Axis #1,15403,15426,2022-10-17 21:09:55,2022-10-17 21:10:39,44,Alert,5.766598842669041
Axis #1,23842,23886,2022-10-18 01:53:29,2022-10-18 01:54:56,87,Alert,4.7339123876377585
Axis #1,22966,23006,2022-10-18 01:24:00,2022-10-18 01:25:20,80,Error,9.941606611677322
Axis #1,18251,18284,2022-10-17 22:45:30,2022-10-17 22:46:41,71,Alert,4.508612764284682
Axis #1,7908,7923,2022-10-17 16:56:52,2022-10-17 16:57:25,33,Alert,4.913244046678039
Axis #1,37639,37681,2022-10-18 09:36:36,2022-10-18 09:37:59,83,Alert,5.673802019931019
Axis #1,22417,22446,2022-10-18 01:05:29,2022-10-18 01:06:28,59,Alert,5.18833787427765
Axis #1,17684,17716,2022-10-17 22:26:26,2022-10-17 22:27:31,65,Error,9.046516794154542
Axis #1,38299,38327,2022-10-18 09:58:46,2022-10-18 09:59:43,57,Alert,6.0496346234569796
Axis #1,9151,9194,2022-10-17 17:38:57,2022-10-17 17:40:23,86,Alert,5.864724986947574
Axis #1,36656,36676,2022-10-18 09:03:29,2022-10-18 09:04:11,42,Alert,5.642289829065645
Axis #1,13777,13795,2022-10-17 20:14:35,2022-10-17 20:15:44,69,Alert,6.357294821460217
Axis #1,37225,37253,2022-10-18 09:22:40,2022-10-18 09:23:37,57,Error,12.878372734314532
Axis #1,35788,35822,2022-10-18 08:34:24,2022-10-18 08:35:32,68,Alert,4.992683054102134
Axis #1,15523,15549,2022-10-17 21:13:55,2022-10-17 21:14:48,53,Alert,5.010919938955717
Axis #1,30377,30408,2022-10-18 05:32:41,2022-10-18 05:33:43,62,Error,11.113010045275901
Axis #1,28278,28301,2022-10-18 04:22:29,2022-10-18 04:23:17,48,Alert,6.2593002741092665
Axis #1,21037,21058,2022-10-18 00:19:13,2022-10-18 00:19:57,44,Alert,6.192265749764318
Axis #1,12538,12560,2022-10-17 19:32:56,2022-10-17 19:33:38,42,Alert,5.528776169062803
Axis #1,32400,32439,2022-10-18 06:40:28,2022-10-18 06:41:50,82,Error,8.865261404439586
Axis #1,31424,31447,2022-10-18 06:07:50,2022-10-18 06:08:37,47,Alert,4.55361607847422
Axis #1,11765,11798,2022-10-17 19:06:54,2022-10-17 19:08:01,67,Alert,5.131527296802064
Axis #1,19224,19245,2022-10-17 23:18:16,2022-10-17 23:19:00,44,Error,12.43156630674121
Axis #1,29814,29850,2022-10-18 05:13:54,2022-10-18 05:15:06,72,Alert,5.297708199523442
Axis #1,13111,13134,2022-10-17 19:52:12,2022-10-17 19:52:56,44,Error,12.604022045990213
Axis #1,36237,36254,2022-10-18 08:49:28,2022-10-18 08:50:03,35,Error,11.888452892009441
Axis #1,28170,28206,2022-10-18 04:18:53,2022-10-18 04:20:05,72,Alert,5.583120259371542
Axis #1,19035,19069,2022-10-17 23:11:54,2022-10-17 23:13:03,69,Alert,4.672377903711345
Axis #1,9639,9679,2022-10-17 17:55:18,2022-10-17 17:56:38,80,Alert,5.061305981473814
Axis #1,18494,18535,2022-10-17 22:53:43,2022-10-17 22:55:05,82,Alert,6.305682131171169
Axis #1,6502,6536,2022-10-17 16:09:58,2022-10-17 16:11:05,67,Alert,4.8655304810927325
Axis #1,38410,38454,2022-10-18 10:02:32,2022-10-18 10:04:00,88,Alert,5.616188807186998
Axis #1,38091,38125,2022-10-18 09:51:48,2022-10-18 09:52:56,68,Alert,5.43146344347189
Axis #1,14466,14498,2022-10-17 20:38:19,2022-10-17 20:39:23,64,Error,10.416912782711636
Axis #1,30011,30034,2022-10-18 05:20:28,2022-10-18 05:21:14,46,Alert,4.375433371187589
Axis #1,12483,12509,2022-10-17 19:31:04,2022-10-17 19:31:57,53,Error,12.944054683104229
Axis #1,8111,8127,2022-10-17 17:04:13,2022-10-17 17:04:44,31,Error,11.253201522647153
Axis #1,18727,18755,2022-10-17 23:01:32,2022-10-17 23:02:29,57,Error,11.024361780686128
Axis #1,21945,21975,2022-10-18 00:49:39,2022-10-18 00:50:40,61,Alert,5.67237661104509
Axis #1,30774,30801,2022-10-18 05:46:01,2022-10-18 05:46:56,55,Alert,6.067841456678942
Axis #1,23332,23367,2022-10-18 01:36:19,2022-10-18 01:37:29,70,Error,9.867140424780619
Axis #1,6024,6065,2022-10-17 15:54:00,2022-10-17 15:55:21,81,Alert,5.908550444217178
Axis #1,21734,21755,2022-10-18 00:42:32,2022-10-18 00:43:16,44,Alert,6.0685492204212315
Axis #1,6978,7004,2022-10-17 16:25:54,2022-10-17 16:26:43,49,Alert,6.18588840381139
Axis #1,8077,8108,2022-10-17 17:02:34,2022-10-17 17:04:08,94,Alert,6.391749658620592
Axis #1,19693,19733,2022-10-17 23:34:06,2022-10-17 23:35:26,80,Alert,4.336034609247312
Axis #1,20099,20141,2022-10-17 23:47:44,2022-10-17 23:49:11,87,Error,9.753949704975152
Axis #1,24014,24055,2022-10-18 01:59:15,2022-10-18 02:00:41,86,Alert,4.330926581757329
Axis #1,22002,22016,2022-10-18 00:51:31,2022-10-18 00:52:01,30,Alert,6.43724014201675
Axis #1,25563,25582,2022-10-18 02:51:27,2022-10-18 02:52:03,36,Alert,5.27210020164705
Axis #1,3948,3978,2022-10-17 14:43:14,2022-10-17 14:44:15,61,Error,12.82777265785977
Axis #1,22080,22123,2022-10-18 00:54:11,2022-10-18 00:55:36,85,Alert,4.756719611017416
Axis #1,7991,8027,2022-10-17 16:59:41,2022-10-17 17:00:53,72,Alert,5.856633973140979
Axis #1,31053,31080,2022-10-18 05:55:19,2022-10-18 05:56:14,55,Alert,4.515311784752511
Axis #1,3665,3682,2022-10-17 14:33:43,2022-10-17 14:34:19,36,Alert,5.777050613248269
Axis #1,32150,32181,2022-10-18 06:32:06,2022-10-18 06:33:08,62,Alert,4.509379485749412
Axis #1,16487,16517,2022-10-17 21:46:24,2022-10-17 21:47:20,56,Alert,5.156188787292532
Axis #1,35624,35641,2022-10-18 08:28:53,2022-10-18 08:29:29,36,Error,11.381143624388322
Axis #1,8358,8380,2022-10-17 17:12:27,2022-10-17 17:13:12,45,Alert,6.1596247239608735
Axis #1,19920,19947,2022-10-17 23:41:45,2022-10-17 23:42:36,51,Alert,6.222916470515908
Axis #1,21552,21574,2022-10-18 00:36:24,2022-10-18 00:37:10,46,Error,8.809533680598346
Axis #1,9275,9292,2022-10-17 17:43:07,2022-10-17 17:43:39,32,Alert,4.576375829751817
Axis #1,7127,7143,2022-10-17 16:30:49,2022-10-17 16:31:22,33,Alert,5.005054474695196
Axis #1,18480,18517,2022-10-17 22:53:16,2022-10-17 22:54:31,75,Alert,6.415637881678405
Axis #1,20509,20525,2022-10-18 00:01:31,2022-10-18 00:02:06,35,Alert,5.420231974992756
Axis #1,26860,26882,2022-10-18 03:34:58,2022-10-18 03:35:44,46,Alert,5.484433109498783
Axis #1,20135,20177,2022-10-17 23:48:56,2022-10-17 23:50:23,87,Alert,4.933032837118962
Axis #1,30423,30449,2022-10-18 05:34:16,2022-10-18 05:35:09,53,Alert,6.168992861520096
Axis #1,14285,14325,2022-10-17 20:32:15,2022-10-17 20:33:35,80,Alert,4.915866573524674
Axis #1,3315,3331,2022-10-17 14:21:56,2022-10-17 14:22:30,34,Alert,4.843209764446954
Axis #1,15837,15870,2022-10-17 21:24:31,2022-10-17 21:25:38,67,Alert,4.884447846834511
Axis #1,36504,36542,2022-10-18 08:58:22,2022-10-18 08:59:41,79,Error,11.932423360513882
Axis #1,36353,36389,2022-10-18 08:53:21,2022-10-18 08:54:33,72,Alert,4.343536300461372
Axis #1,13184,13220,2022-10-17 19:54:39,2022-10-17 19:55:51,72,Alert,4.662692186022032
Axis #1,39117,39140,2022-10-18 10:26:21,2022-10-18 10:27:08,47,Alert,5.103626244201736
Axis #1,1377,1398,2022-10-17 13:16:54,2022-10-17 13:17:34,40,Error,10.757683257648896
Axis #1,5002,5017,2022-10-17 15:19:13,2022-10-17 15:19:46,33,Alert,4.442789349570553
Axis #1,38724,38746,2022-10-18 10:13:07,2022-10-18 10:13:49,42,Alert,4.460208658551954
Axis #1,34536,34573,2022-10-18 07:52:19,2022-10-18 07:53:33,74,Alert,5.5572360399262815
Axis #1,15206,15223,2022-10-17 21:03:18,2022-10-17 21:03:50,32,Alert,4.980452114483378
Axis #1,23480,23501,2022-10-18 01:41:19,2022-10-18 01:41:59,40,Alert,5.243244439523273
Axis #1,9467,9511,2022-10-17 17:49:32,2022-10-17 17:50:59,87,Error,10.754214963053435
Axis #1,23723,23761,2022-10-18 01:49:27,2022-10-18 01:50:43,76,Alert,6.230097891529447
Axis #1,19899,19928,2022-10-17 23:41:01,2022-10-17 23:42:00,59,Error,12.120896145106888
Axis #1,35256,35289,2022-10-18 08:16:32,2022-10-18 08:17:39,67,Alert,4.969762447973456
Axis #1,6769,6783,2022-10-17 16:18:52,2022-10-17 16:19:22,30,Alert,4.425510221466919
Axis #1,23057,23094,2022-10-18 01:27:01,2022-10-18 01:28:19,78,Alert,4.745725151267792
Axis #1,34663,34695,2022-10-18 07:56:35,2022-10-18 07:57:40,65,Alert,4.5660901335871165
Axis #1,10846,10880,2022-10-17 18:35:58,2022-10-17 18:37:06,68,Alert,5.54565903394279
Axis #1,37650,37683,2022-10-18 09:36:57,2022-10-18 09:38:03,66,Alert,6.099773285780038
Axis #1,31044,31059,2022-10-18 05:55:02,2022-10-18 05:55:35,33,Alert,5.74555781216272
Axis #1,26753,26788,2022-10-18 03:31:24,2022-10-18 03:32:34,70,Alert,6.3422095910067595
Axis #1,2523,2566,2022-10-17 13:55:15,2022-10-17 13:56:44,89,Alert,5.5210874506514
Axis #1,12414,12454,2022-10-17 19:28:46,2022-10-17 19:30:05,79,Alert,4.9653567312735785
Axis #1,35143,35177,2022-10-18 08:12:44,2022-10-18 08:13:52,68,Alert,4.568147790420205
Axis #1,10823,10861,2022-10-17 18:35:10,2022-10-17 18:36:26,76,Alert,6.4621612069615555
Axis #1,30309,30348,2022-10-18 05:30:24,2022-10-18 05:31:46,82,Alert,4.770682640287212
Axis #1,28130,28166,2022-10-18 04:17:34,2022-10-18 04:18:45,71,Error,10.803196508856741
Axis #1,36562,36603,2022-10-18 09:00:19,2022-10-18 09:01:41,82,Alert,5.6142375229702495
Axis #1,2465,2490,2022-10-17 13:53:17,2022-10-17 13:54:08,51,Alert,4.8191393342976765
Axis #1,4827,4864,2022-10-17 15:12:47,2022-10-17 15:14:37,110,Alert,5.613512238243761
Axis #1,33532,33556,2022-10-18 07:18:31,2022-10-18 07:19:17,46,Alert,5.439041457299739
Axis #1,26469,26504,2022-10-18 03:21:52,2022-10-18 03:23:02,70,Alert,5.5457459753938645
Axis #1,23914,23944,2022-10-18 01:55:54,2022-10-18 01:56:54,60,Alert,5.287999710169873
Axis #1,17466,17503,2022-10-17 22:19:05,2022-10-17 22:20:20,75,Error,10.010976555979662
Axis #1,14406,14445,2022-10-17 20:36:20,2022-10-17 20:37:39,79,Alert,4.85805784610558
Axis #1,25941,25958,2022-10-18 03:04:05,2022-10-18 03:04:41,36,Alert,5.60842858982216
Axis #1,14330,14372,2022-10-17 20:33:45,2022-10-17 20:35:12,87,Alert,5.732611983985021
Axis #1,16054,16098,2022-10-17 21:31:50,2022-10-17 21:33:18,88,Error,8.674057185683063
Axis #1,5149,5188,2022-10-17 15:24:12,2022-10-17 15:25:30,78,Alert,4.667014543599263
Axis #1,11804,11823,2022-10-17 19:08:12,2022-10-17 19:08:48,36,Alert,6.082311043762447
Axis #1,10163,10198,2022-10-17 18:12:55,2022-10-17 18:14:09,74,Alert,6.198224416290178
Axis #1,18801,18819,2022-10-17 23:04:04,2022-10-17 23:04:39,35,Error,11.300768593260225
Axis #1,31933,31965,2022-10-18 06:24:51,2022-10-18 06:25:55,64,Alert,5.51143776711444
Axis #1,747,778,2022-10-17 12:50:10,2022-10-17 12:51:13,63,Alert,4.369878129369793
Axis #1,29617,29653,2022-10-18 05:07:19,2022-10-18 05:08:31,72,Error,12.786257949087235
Axis #1,24923,24963,2022-10-18 02:29:53,2022-10-18 02:31:13,80,Error,9.649031636685132
Axis #1,18312,18337,2022-10-17 22:47:34,2022-10-17 22:48:25,51,Error,9.21400866954631
Axis #1,11490,11514,2022-10-17 18:57:38,2022-10-17 18:58:27,49,Alert,4.883108944805669
Axis #1,4429,4455,2022-10-17 14:59:26,2022-10-17 15:00:20,54,Alert,5.667326600371081
Axis #1,37959,37978,2022-10-18 09:47:22,2022-10-18 09:47:58,36,Alert,6.324852786794289
Axis #1,14500,14516,2022-10-17 20:39:31,2022-10-17 20:40:02,31,Error,10.118572274802856
Axis #1,20287,20311,2022-10-17 23:54:04,2022-10-17 23:54:52,48,Alert,5.983594698521354
Axis #1,10390,10431,2022-10-17 18:20:37,2022-10-17 18:21:59,82,Alert,6.427743731813083
Axis #1,18612,18645,2022-10-17 22:57:42,2022-10-17 22:58:49,67,Error,12.301207404396724
Axis #1,19902,19945,2022-10-17 23:41:06,2022-10-17 23:42:32,86,Alert,4.724435724438546
Axis #1,16739,16771,2022-10-17 21:54:44,2022-10-17 21:55:48,64,Alert,5.985871056626795
Axis #1,29507,29549,2022-10-18 05:03:37,2022-10-18 05:05:03,86,Alert,5.118700215354752
Axis #1,1555,1582,2022-10-17 13:22:51,2022-10-17 13:23:45,54,Alert,6.391093436558547
Axis #1,10594,10637,2022-10-17 18:27:28,2022-10-17 18:28:53,85,Alert,5.80507251665309
Axis #1,3793,3823,2022-10-17 14:38:02,2022-10-17 14:39:02,60,Error,11.358301080150246
Axis #1,27420,27454,2022-10-18 03:53:46,2022-10-18 03:54:53,67,Alert,5.104632649062082
Axis #1,1203,1245,2022-10-17 13:10:59,2022-10-17 13:12:27,88,Alert,4.453693314111284
Axis #1,30573,30600,2022-10-18 05:39:19,2022-10-18 05:40:10,51,Alert,5.783543536720658
Axis #1,33110,33131,2022-10-18 07:04:21,2022-10-18 07:05:00,39,Alert,6.215182497139832
Axis #1,4953,4981,2022-10-17 15:17:37,2022-10-17 15:18:33,56,Alert,6.004981075047534
Axis #1,29336,29353,2022-10-18 04:57:58,2022-10-18 04:58:34,36,Alert,5.54604501123624
Axis #1,8734,8763,2022-10-17 17:24:58,2022-10-17 17:25:57,59,Alert,4.344324993974664
Axis #1,17771,17796,2022-10-17 22:29:20,2022-10-17 22:30:11,51,Alert,4.8448462057472526
Axis #1,25307,25343,2022-10-18 02:42:49,2022-10-18 02:44:02,73,Alert,4.835526968388873
Axis #1,29582,29623,2022-10-18 05:06:10,2022-10-18 05:07:30,80,Alert,5.984228559939655
Axis #1,7153,7189,2022-10-17 16:31:41,2022-10-17 16:32:53,72,Alert,5.668469601322983
Axis #1,23072,23100,2022-10-18 01:27:33,2022-10-18 01:28:30,57,Alert,6.469871644194862
Axis #1,15445,15489,2022-10-17 21:11:19,2022-10-17 21:12:46,87,Alert,4.685214764915971
Axis #1,6874,6900,2022-10-17 16:22:22,2022-10-17 16:23:15,53,Alert,4.837852704041274
Axis #1,7915,7936,2022-10-17 16:57:10,2022-10-17 16:57:49,39,Error,9.416599660360667
Axis #1,14692,14729,2022-10-17 20:46:00,2022-10-17 20:47:13,73,Error,10.304924813281474
Axis #1,6259,6287,2022-10-17 16:01:50,2022-10-17 16:02:46,56,Error,9.352015011668357
Axis #1,37424,37440,2022-10-18 09:29:21,2022-10-18 09:29:55,34,Error,9.550239582877126
Axis #1,10182,10218,2022-10-17 18:13:35,2022-10-17 18:14:47,72,Alert,5.06350061671964
Axis #1,5352,5371,2022-10-17 15:31:00,2022-10-17 15:31:40,40,Alert,4.336435226024331
Axis #1,9718,9749,2022-10-17 17:58:00,2022-10-17 17:59:03,63,Alert,6.433504407845258
Axis #1,2349,2368,2022-10-17 13:49:26,2022-10-17 13:50:02,36,Alert,5.325756902728262
Axis #1,32599,32629,2022-10-18 06:47:13,2022-10-18 06:48:13,60,Alert,5.567602292678827
Axis #1,13289,13305,2022-10-17 19:58:10,2022-10-17 19:58:43,33,Alert,4.642335982780328
Axis #1,33578,33616,2022-10-18 07:20:02,2022-10-18 07:21:18,76,Alert,4.382211072371937
Axis #1,24274,24303,2022-10-18 02:07:59,2022-10-18 02:08:58,59,Alert,5.968035258708365
Axis #1,468,512,2022-10-17 12:40:46,2022-10-17 12:42:13,87,Alert,5.707072868950263
Axis #1,12781,12804,2022-10-17 19:41:04,2022-10-17 19:41:52,48,Alert,5.1676888938097045
Axis #1,27012,27030,2022-10-18 03:40:05,2022-10-18 03:40:39,34,Error,12.665738993171878
Axis #1,8731,8746,2022-10-17 17:24:52,2022-10-17 17:25:20,28,Alert,5.29124374191561
Axis #1,8962,8983,2022-10-17 17:32:38,2022-10-17 17:33:22,44,Alert,6.161033270803865
Axis #1,27459,27487,2022-10-18 03:55:02,2022-10-18 03:55:58,56,Alert,6.191938926146075
Axis #1,29233,29257,2022-10-18 04:54:32,2022-10-18 04:55:21,49,Alert,5.647266881363476
Axis #1,28648,28680,2022-10-18 04:34:57,2022-10-18 04:36:01,64,Error,10.30060963902717
Axis #1,4491,4509,2022-10-17 15:01:32,2022-10-17 15:02:06,34,Alert,5.51109478272357
Axis #1,22931,22969,2022-10-18 01:22:46,2022-10-18 01:24:06,80,Error,12.393745560441321
Axis #1,24027,24060,2022-10-18 01:59:44,2022-10-18 02:00:50,66,Error,11.606281613084711
Axis #1,20007,20030,2022-10-17 23:44:38,2022-10-17 23:45:25,47,Alert,5.501685620844597
Axis #1,20004,20039,2022-10-17 23:44:32,2022-10-17 23:45:42,70,Alert,5.852081352571956
Axis #1,3230,3250,2022-10-17 14:19:03,2022-10-17 14:19:44,41,Alert,5.502512582875278
Axis #1,33310,33330,2022-10-18 07:11:03,2022-10-18 07:11:41,38,Alert,5.306328920590398
Axis #1,19882,19911,2022-10-17 23:40:25,2022-10-17 23:41:23,58,Error,11.670066834778789
Axis #1,19596,19621,2022-10-17 23:30:46,2022-10-17 23:31:37,51,Alert,6.443776763154921
Axis #1,14977,14998,2022-10-17 20:55:32,2022-10-17 20:56:16,44,Alert,5.098093722763622
Axis #1,6483,6504,2022-10-17 16:09:19,2022-10-17 16:10:02,43,Alert,4.663995702120301
Axis #1,10418,10460,2022-10-17 18:21:31,2022-10-17 18:22:58,87,Error,9.265260798023784
Axis #1,1939,1955,2022-10-17 13:35:39,2022-10-17 13:36:13,34,Error,9.366299460332858
Axis #1,4192,4218,2022-10-17 14:51:26,2022-10-17 14:52:19,53,Alert,5.395137676324235
Axis #1,10671,10703,2022-10-17 18:30:01,2022-10-17 18:31:06,65,Alert,6.055240786784698
Axis #1,25289,25312,2022-10-18 02:42:12,2022-10-18 02:42:59,47,Alert,4.949898850297787
